left_id,right_id,sentiment_left,sentiment_right,joins
46,76,neg,neg,True
46,77,neg,neg,True
46,78,neg,pos,False
46,79,neg,pos,False
46,80,neg,neg,True
46,81,neg,pos,False
46,82,neg,neg,True
46,83,neg,neg,True
46,84,neg,pos,False
46,85,neg,neg,True
46,86,neg,neg,True
46,87,neg,neg,True
46,88,neg,neg,True
46,89,neg,neg,True
46,90,neg,pos,False
46,91,neg,neg,True
46,92,neg,neg,True
46,93,neg,pos,False
46,94,neg,neg,True
46,95,neg,neg,True
46,96,neg,pos,False
46,97,neg,neg,True
46,98,neg,neg,True
46,99,neg,pos,False
47,50,pos,pos,True
47,51,pos,neg,False
47,52,pos,pos,True
47,53,pos,pos,True
47,54,pos,pos,True
47,55,pos,neg,False
47,56,pos,pos,True
47,57,pos,neg,False
47,58,pos,neg,False
47,59,pos,neg,False
47,60,pos,pos,True
47,61,pos,pos,True
47,62,pos,pos,True
47,63,pos,pos,True
47,64,pos,pos,True
47,65,pos,pos,True
47,66,pos,pos,True
47,67,pos,neg,False
47,68,pos,neg,False
47,69,pos,pos,True
47,70,pos,neg,False
47,71,pos,pos,True
47,72,pos,neg,False
47,73,pos,pos,True
47,74,pos,pos,True
47,75,pos,neg,False
47,76,pos,neg,False
47,77,pos,neg,False
47,78,pos,pos,True
47,79,pos,pos,True
47,80,pos,neg,False
47,81,pos,pos,True
47,82,pos,neg,False
47,83,pos,neg,False
47,84,pos,pos,True
47,85,pos,neg,False
47,86,pos,neg,False
47,87,pos,neg,False
47,88,pos,neg,False
47,89,pos,neg,False
47,90,pos,pos,True
47,91,pos,neg,False
47,92,pos,neg,False
47,93,pos,pos,True
47,94,pos,neg,False
47,95,pos,neg,False
47,96,pos,pos,True
47,97,pos,neg,False
47,98,pos,neg,False
47,99,pos,pos,True
48,50,neg,pos,False
48,51,neg,neg,True
48,52,neg,pos,False
48,53,neg,pos,False
48,54,neg,pos,False
48,55,neg,neg,True
48,56,neg,pos,False
48,57,neg,neg,True
48,58,neg,neg,True
48,59,neg,neg,True
48,60,neg,pos,False
48,61,neg,pos,False
48,62,neg,pos,False
48,63,neg,pos,False
48,64,neg,pos,False
48,65,neg,pos,False
48,66,neg,pos,False
48,67,neg,neg,True
48,68,neg,neg,True
48,69,neg,pos,False
48,70,neg,neg,True
48,71,neg,pos,False
48,72,neg,neg,True
48,73,neg,pos,False
48,74,neg,pos,False
48,75,neg,neg,True
48,76,neg,neg,True
48,77,neg,neg,True
48,78,neg,pos,False
48,79,neg,pos,False
48,80,neg,neg,True
48,81,neg,pos,False
48,82,neg,neg,True
48,83,neg,neg,True
48,84,neg,pos,False
48,85,neg,neg,True
48,86,neg,neg,True
48,87,neg,neg,True
48,88,neg,neg,True
48,89,neg,neg,True
48,90,neg,pos,False
48,91,neg,neg,True
48,92,neg,neg,True
48,93,neg,pos,False
48,94,neg,neg,True
48,95,neg,neg,True
48,96,neg,pos,False
48,97,neg,neg,True
48,98,neg,neg,True
48,99,neg,pos,False
49,50,pos,pos,True
49,51,pos,neg,False
49,52,pos,pos,True
49,53,pos,pos,True
49,54,pos,pos,True
49,55,pos,neg,False
49,56,pos,pos,True
49,57,pos,neg,False
49,58,pos,neg,False
49,59,pos,neg,False
49,60,pos,pos,True
49,61,pos,pos,True
49,62,pos,pos,True
49,63,pos,pos,True
49,64,pos,pos,True
49,65,pos,pos,True
49,66,pos,pos,True
49,67,pos,neg,False
49,68,pos,neg,False
49,69,pos,pos,True
49,70,pos,neg,False
49,71,pos,pos,True
49,72,pos,neg,False
49,73,pos,pos,True
49,74,pos,pos,True
49,75,pos,neg,False
49,76,pos,neg,False
49,77,pos,neg,False
49,78,pos,pos,True
49,79,pos,pos,True
49,80,pos,neg,False
49,81,pos,pos,True
49,82,pos,neg,False
49,83,pos,neg,False
49,84,pos,pos,True
49,85,pos,neg,False
49,86,pos,neg,False
49,87,pos,neg,False
49,88,pos,neg,False
49,89,pos,neg,False
49,90,pos,pos,True
49,91,pos,neg,False
49,92,pos,neg,False
49,93,pos,pos,True
49,94,pos,neg,False
49,95,pos,neg,False
49,96,pos,pos,True
49,97,pos,neg,False
49,98,pos,neg,False
49,99,pos,pos,True
